country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Philippines,-3.173893397592399,-2.14776852679228,1.4514632707925983,0.1501226437937715,0.9818737786956601,-1.5751405040379338,1.3908068793501154,-0.2504595837449598,1.1149842201236946
Poland,0.5290538133243797,-0.06579232750727838,-1.2937333602980778,-0.5473335669467072,0.024832689372148282,-0.163708141401054,-0.5829705510984386,-0.484520243171884,-0.24299036741211458
Portugal,0.7561557118174921,-0.1898353716159598,-0.276854675115957,-0.22693497920004718,0.5360282650750844,0.08545428981239363,0.15169287743869667,-0.3859133222430256,-0.25265021614120753
Qatar,0.6996050782596497,2.260104015147294,1.326660606101642,0.01480022604388217,-0.9734248857992573,-0.6764596342944328,-0.13775182668015423,-0.34895533206864354,-0.1399933768123125
Romania,-0.11519464816761577,0.031573055968058414,-1.1305214910703645,-0.5191187429561085,-0.4169213537793347,-0.08593730715026913,-0.3276832243687036,-0.3129410670429729,0.11710486395135473
Russia,0.8354302324437781,-0.06705122094996917,-1.455803796365657,-0.5248977744637162,0.13706574225795057,-0.24669445240364724,-1.05487992530538,-0.28844549721917817,0.0013762028157281376
Rwanda,-1.3344468694894585,1.1892195608725737,0.11270423937751242,1.0339725368433272,-0.8580263841019611,1.3507202670363683,-0.49550649241614036,-0.25051943525765324,0.6397439795681268
Saint Kitts And Nevis,2.163944412899648,1.188103015624233,0.9084202503722365,-1.0590788691071267,0.6105716563894894,-1.3609277070990362,-0.07646038519966239,1.2888570546490872,0.6463028760176885
Saint Lucia,1.2288473752516835,1.0256181896458498,0.13520137320742667,-0.6453523588667182,0.19584948804195637,-1.0921512467017804,0.22837804628729075,0.9281832253131622,0.1187620399033345
Saint Vincent And The Grenadines,1.288718683274324,1.5145030708960772,0.35712090939112234,-1.2248965385898871,0.8173372084317203,-1.5443186576400925,0.07552958743507612,0.9225133214115769,0.19015577146181345
Samoa,1.6030558824419778,0.313737303397995,0.0029877014390842357,-0.3462809654591706,0.39734180330538377,-1.0315592085326846,1.2015092798874933,-0.19611218585800583,-1.2116271839105692
San Marino,1.5543164860501328,-0.12799159430799434,-0.5364883475155345,-0.3786835689774144,-0.1676563770952059,0.599760282352693,0.15232253953893587,0.21779901302259674,-0.06807936836038199
